city,state,lat,lng
corbélia,PR,-24.79204379835992,-53.29893493551249
cordeiro,RJ,-22.027256822202872,-42.36626102797319
cordeiropolis,SP,-22.481923906468378,-47.45974025268494
cordeiros,BA,-15.039252005168535,-41.93432529834638
cordeirópolis,SP,-22.480961854538894,-47.461048778471394
cordilheira alta,SC,-26.986388569060693,-52.60331776416496
cordisburgo,MG,-19.127109211669413,-44.32027791184239
cordislandia,MG,-21.7919182595283,-45.7009233483534
coreau,CE,-3.559880959498625,-40.658906141659585
coreaú,CE,-3.5928429999794402,-40.68227928949937
coremas,PB,-7.01825757043902,-37.944255498102386
corguinho,MS,-19.816403912349053,-54.884712080029566
coribe,BA,-13.825204329206679,-44.453887836460595
corinto,MG,-18.365786615134013,-44.454401934788834
cornelio procopio,PR,-23.181064673276165,-50.64945125561865
cornélio procópio,PR,-23.18174155256897,-50.65055062534606
coroaci,MG,-18.62002742371327,-42.28266785890231
coroados,SP,-21.355518005626834,-50.284634723537536
coroata,MA,-4.129394110410872,-44.12630249098347
coroatá,MA,-4.129463038727666,-44.12856164595457
coromandel,MG,-18.47627421500296,-47.19682128916466
coronel barros,RS,-28.394830144676845,-54.067637221714705
coronel bicaco,RS,-27.717225147874625,-53.70934274165322
coronel domingos soares,PR,-26.22369095050902,-52.0300007182353
coronel ezequiel,RN,-6.372854249999971,-36.18737049999997
coronel fabriciano,MG,-19.509009469549564,-42.62025165998482
coronel freitas,SC,-26.906928051000563,-52.70313049471359
coronel joao pessoa,RN,-6.265689093152236,-38.44126594152204
coronel joao sa,BA,-10.286118189632903,-37.92578635113677
coronel jose dias,PI,-8.826232629471455,-42.47976066059053
coronel joão sá,BA,-10.28673205302749,-37.930117394868255
coronel macedo,SP,-23.630610844696953,-49.31318912407182
coronel martins,SC,-26.51197406846876,-52.66907658962485
coronel murta,MG,-16.61347117209926,-42.182577574266176
coronel pacheco,MG,-21.593698960032746,-43.27374596923992
coronel pilar,RS,-29.27242765412856,-51.680285961895805
coronel sapucaia,MS,-23.271444714392516,-55.530243298699155
coronel vivida,PR,-25.984865711694923,-52.567600711297544
coronel xavier chaves,MG,-21.023963004825738,-44.22160429714655
corrego danta,MG,-19.824541023424352,-45.90554443222365
corrego do bom jesus,MG,-22.631233617137568,-46.01918250038458
corrego do ouro,GO,-16.295137831059723,-50.55103910143555
corrego do ouro,MG,-21.372033380186515,-45.775358245430596
corrego dos monos,ES,-20.883329999999944,-41.19999999999993
corrego fundo,MG,-20.449132368853075,-45.55511414351627
corrego novo,MG,-19.834627673585302,-42.40272373262136
correia de almeida,MG,-21.30056471965017,-43.62799538370598
correia pinto,SC,-27.584160958831593,-50.36622459794297
corrente,PI,-10.423992727693284,-45.16533523829482
correntes,PE,-9.130222956872599,-36.328720148830016
correntina,BA,-13.350611559127506,-44.64903451731074
correntinho,MG,-18.67874552453892,-42.77572757867285
cortado,RS,-29.73716999999993,-52.95063999999997
cortes,PE,-8.473514551021072,-35.54333619753133
cortês,PE,-8.473495858673916,-35.54082596741925
corumba,MS,-19.01154828493683,-57.650300551891036
corumba de goias,GO,-15.924907186273984,-48.80989309815877
corumbaiba,GO,-18.141959158650874,-48.56364539532771
corumbatai,SP,-22.229950988390037,-47.62327919070466
corumbatai do sul,PR,-24.101029121105753,-52.11709725331264
corumbataí,SP,-22.224552231584916,-47.622292119004335
corumbaíba,GO,-18.144662956242723,-48.56262783459883
corumbiara,RO,-12.997452672044625,-60.94505466523889
corumbá,MS,-19.01169818686075,-57.648672905325824
corumbá de goiás,GO,-15.925480659516182,-48.80703136389456
corupa,SC,-26.43230002357679,-49.246742714979675
corupá,SC,-26.429450818590464,-49.254444063984494
coruripe,AL,-10.12551530808525,-36.174913695847614
cosmopolis,SP,-22.639831692877337,-47.188736185757904
cosmorama,SP,-20.480037106637017,-49.77624322252799
cosmópolis,SP,-22.64166235353584,-47.19190384975639
costa machado,SP,-22.21627946450933,-51.83440692850487
costa marques,RO,-12.350703254975741,-64.20543446596382
costa rica,MS,-18.540974232449358,-53.13274009236252
costas da mantiqueira,MG,-21.243632130943965,-43.662575457380505
cotegipe,BA,-11.986619531975505,-44.25769307175943
cotia,SP,-23.610952128091473,-46.90435454556691
cotipora,RS,-28.993046507615915,-51.69765340796227
cotiporã,RS,-28.99117882796602,-51.696306509246256
cotriguacu,MT,-9.894163027084563,-58.56801153532874
cotriguaçu,MT,-9.900129848995965,-58.562231195106435
couto de magalhaes,TO,-8.36755043703078,-49.164209383168156
couto de magalhaes de minas,MG,-18.071558652125432,-43.47356383757042
couto de magalhães,TO,-8.358264220346651,-49.18676602750434
couto de magalhães de minas,MG,-18.074607748030687,-43.472328030159176
coxilha,RS,-28.126926574906292,-52.29683663059865
coxim,MS,-18.50726515886232,-54.74875310212911
coxixola,PB,-7.629677234068473,-36.60436898740524
craibas,AL,-9.617563138516777,-36.767592342974496
crateus,CE,-5.1790578849017175,-40.66770395958784
crateús,CE,-5.17786630846219,-40.667232880206505
crato,CE,-7.2351456164340675,-39.41256108623945
cravinhos,SP,-21.339337940660595,-47.737310166569
cravolandia,BA,-13.358493442136984,-39.81347041677175
cravolândia,BA,-13.357596063687067,-39.81437736137643
criciuma,SC,-28.6845330062972,-49.37750467500377
criciúma,SC,-28.686045136570492,-49.3785167294791
crisolia,MG,-20.590933693315854,-44.63699358439167
crisolita,MG,-17.260138977246726,-41.00688275905593
crisopolis,BA,-11.510576155251695,-38.15124556827449
crissiumal,RS,-27.497914952684063,-54.09978360464795
cristais,MG,-20.875296630804296,-45.51623716422217
cristais paulista,SP,-20.40795415206762,-47.417913133000404
cristal,RS,-31.001294698133822,-52.0480061154984
cristal do norte,ES,-18.089158212695203,-40.10959902713075
cristal do sul,RS,-27.455182249968693,-53.246288077913995
cristalandia,TO,-10.602957751524896,-49.19543707598355
cristalandia do piaui,PI,-10.6713542550449,-45.17400567387645
cristalia,MG,-16.71896350745391,-42.86487176747119
cristalina,GO,-16.769915526637476,-47.6107232623567
cristalina,MS,-22.498654407657632,-54.758225623587904
cristalândia do piauí,PI,-10.64997295612234,-45.18784986149222
cristiano otoni,MG,-20.827198141281883,-43.80888135798147
cristianopolis,GO,-17.195053930422585,-48.70653517355875
cristianópolis,GO,-17.20100142712217,-48.70373416132373
cristina,MG,-22.21042987201982,-45.2646508788708
cristinapolis,SE,-11.477359007082299,-37.75676797408921
cristino castro,PI,-8.815881483704462,-44.22078839756787
cristinápolis,SE,-11.475555383140733,-37.7521360458919
cristopolis,BA,-12.23429171715805,-44.40916547676947
cristália,MG,-16.71941671539638,-42.86554631218007
cristópolis,BA,-12.235702553141014,-44.41600192322649
crisópolis,BA,-11.50854406877394,-38.153331881987704
crixas,GO,-14.540589753775825,-49.96954946970153
crixas do tocantins,TO,-11.103223561131127,-48.91839140847343
crixás,GO,-14.540506578046811,-49.96619653774894
croata,CE,-4.402757030610764,-40.89735453185912
croatá,CE,-4.414508362470467,-40.908694822001706
crominia,GO,-17.289371574864656,-49.374557189730595
cromínia,GO,-17.286317523386057,-49.38154870456713
crucilandia,MG,-20.393915923890283,-44.338653285596614
crucilândia,MG,-20.39460623108302,-44.33785076361709
cruz,CE,-2.910912420331808,-40.195580968816095
cruz alta,RS,-28.64357744788327,-53.603896293379194
cruz das almas,BA,-12.670246382541524,-39.10327746739888
cruz do espirito santo,PB,-7.1412209981366574,-35.09316636578905
cruz do espírito santo,PB,-7.1393909759908905,-35.08682604237864
cruz machado,PR,-26.016487433661432,-51.34558778466129
cruzalia,SP,-22.744013774781617,-50.790863205998534
cruzaltense,RS,-27.6623943111177,-52.65655525498907
cruzeiro,DF,-15.79961268545358,-47.9326496249254
cruzeiro,SP,-22.572679309827887,-44.96163046993114
cruzeiro da fortaleza,MG,-19.166499449712003,-46.57211837240855
cruzeiro do iguacu,PR,-25.599140246003195,-53.122820045206865
cruzeiro do iguaçu,PR,-25.61611656452041,-53.12911933812779
cruzeiro do norte,PR,-23.23004916272281,-50.85864999894255
cruzeiro do oeste,PR,-23.802145643807762,-53.029694743706514
cruzeiro do sul,AC,-7.626199615821539,-72.6688805413531
cruzeiro do sul,PR,-22.963021719272433,-52.16298861470985
cruzeiro do sul,RS,-29.512296357983153,-51.99220089198725
cruzes,PE,-8.656256246884105,-36.09963061646461
cruzeta,RN,-6.4126302488840325,-36.787756294207945
cruzilia,MG,-21.839095712183244,-44.810462253475364
cruzmaltina,PR,-23.994053503661736,-51.442240023230866
cruzália,SP,-22.74051580431164,-50.77135137481942
cruzília,MG,-21.841677452526742,-44.812004747403
cubatao,SP,-23.904395331212193,-46.422941417702575
cubati,PB,-6.863480404602719,-36.354930085119705
cubatão,SP,-23.905064154300494,-46.425389882883785
cuiaba,MT,-15.59882004290962,-56.072224377295896
cuiaba paulista,SP,-22.285676401056957,-52.102596186709576
cuiabá,MT,-15.594828896523,-56.071415057113015
cuiabá paulista,SP,-22.28476382149904,-52.10368559821442
cuite,PB,-6.484468878613775,-36.15165923964054
cuite de mamanguape,PB,-6.913615301726352,-35.24424991597769
cuitegi,PB,-6.896315160017874,-35.52457486056403
cuité,PB,-6.486657107836192,-36.15224662112219
cujubim,RO,-9.361950110987792,-62.58354994761002
cumari,GO,-18.26475442537532,-48.149793546319394
cumaru,PE,-8.010752115238366,-35.6985165051966
cumaru do norte,PA,-7.811283911836433,-50.769206354356946
cumbe,SE,-10.354552426750443,-37.18291959365991
cumuruxatiba,BA,-14.096499591325824,-37.762553396175086
cunha,SP,-23.07086402487931,-44.9555940657993
cunha pora,SC,-26.891383031750095,-53.17138316538585
cunha porã,SC,-26.887796730499083,-53.174500078241806
cunhatai,SC,-26.974238331523022,-53.092094527672266
cuparaque,MG,-18.976103508268185,-41.10082098846277
cupira,PE,-8.610039861901058,-35.95290294383694
curaca,BA,-8.975270500118926,-39.88784492052374
curaçá,BA,-8.967212396445536,-39.87704492993879
curimata,PI,-10.036167750334991,-44.304787188646614
curimatá,PI,-10.034496251392097,-44.30602658753961
curionopolis,PA,-6.115097405144286,-49.607332880234296
curionópolis,PA,-6.0992079826729615,-49.60444857943517
curitiba,PR,-25.453054020386723,-49.27499629427107
curitibanos,SC,-27.290948728745207,-50.577361136441255
curiuva,PR,-24.038067741922745,-50.45731098792353
curiúva,PR,-24.03842310264571,-50.45562259303893
currais novos,RN,-6.259324714082862,-36.518752632087725
curral de cima,PB,-6.718979212776461,-35.26602567205188
curral de dentro,MG,-15.917888247716391,-41.801013181126216
curral novo do piaui,PI,-7.83149942332959,-40.90158382656589
curralinho,PA,-1.813813529228985,-49.79649724588802
curralinhos,PI,-5.620004256481491,-42.83116333952249
curua,PA,-1.8900644905310178,-55.117005627119156
curuca,PA,-0.733749825344468,-47.85383556340392
curumim,RS,-29.62578947373271,-49.937315444821294
curupa,SP,-11.385679019554889,-51.34678099570595
cururupu,MA,-1.8274935813426987,-44.8703003618969
curuçá,PA,-0.7342773479127266,-47.851651458414665
curvelandia,MT,-15.613212533587696,-57.916805678907345
curvelo,MG,-18.76341842229983,-44.433156771319794
curvelândia,MT,-15.60846438117501,-57.919568646442784
custodia,PE,-8.087696307429626,-37.64311451381838
custódia,PE,-8.09556692819635,-37.649658895607
cáceres,MT,-16.059281871892757,-57.69677832476068
cássia,MG,-20.587132048171988,-46.9214416484698
cássia dos coqueiros,SP,-21.28016632570493,-47.16742884196569
cândido de abreu,PR,-24.568606021007366,-51.34009219481402
cândido godói,RS,-27.94944253162155,-54.75399418837678
cândido mendes,MA,-1.5701332434162787,-45.749276353948574
cândido mota,SP,-22.75075019466673,-50.3894486502181
cândido rodrigues,SP,-21.326920696609232,-48.63186196308003
cândido sales,BA,-15.440121567462029,-41.25900962127258
céu azul,PR,-25.149343530058278,-53.85147310529705
cícero dantas,BA,-10.593290669367281,-38.384229281930324
córrego danta,MG,-19.824413580412084,-45.91061436090944
córrego do bom jesus,MG,-22.631055726498793,-46.019362537931094
córrego do ouro,GO,-16.293924696303392,-50.54756840187527
córrego do ouro,MG,-21.37178787407284,-45.775710408764
córrego dos monos,ES,-20.883329999999944,-41.19999999999993
córrego novo,MG,-19.83793334707936,-42.40417743384921
dalbergia,SC,-27.03836042828546,-49.58848610025816
damianopolis,GO,-14.558822054694794,-46.1754069446863
damianópolis,GO,-14.55885195867054,-46.17383486747981
damiao,PB,-6.631771994303932,-35.90743675854822
damião,PB,-6.631108541901543,-35.90871404136676
damolandia,GO,-16.253341768331854,-49.36830392555694
darcinopolis,TO,-6.708779579782304,-47.75111927485602
dario meira,BA,-14.431717562301127,-39.90512511992383
datas,MG,-18.44727257487323,-43.6588713705723
david canabarro,RS,-28.38912938983304,-51.84383599037798
davinopolis,GO,-18.153809966809195,-47.561371859333974
davinopolis,MA,-5.527044822311706,-47.39456221691398
davinópolis,GO,-18.155293808531468,-47.56129088726932
delfim moreira,MG,-22.506465902168443,-45.27704785019872
delfinopolis,MG,-20.35035338523297,-46.84705995918057
delfinópolis,MG,-20.368510108095215,-46.8202877619085
delmiro gouveia,AL,-9.382493141218601,-38.01055015095292
delta,MG,-19.975218972128946,-47.776658689809146
demerval lobao,PI,-5.358004775824459,-42.676658416077125
denise,MT,-14.728321754761755,-57.04935061906149
deodapolis,MS,-22.238430741385724,-54.15539846361211
deodápolis,MS,-22.274399913156465,-54.16835330212598
deputado irapuan pinheiro,CE,-5.879736632121809,-39.25783253964072
derrubadas,RS,-27.265115456195183,-53.86353758162546
descalvado,SP,-21.908634153727803,-47.6195840295051
descanso,SC,-26.82439847607199,-53.50260705708324
descoberto,MG,-21.460459659501712,-42.96366943556601
desembargador otoni,MG,-17.69660993683053,-43.33178079572376
deserto,CE,-3.5140996936340057,-39.49148924880811
desterro,PB,-7.289328572200058,-37.08906656945403
desterro de entre rios,MG,-20.658745791585076,-44.32897013371234
desterro do melo,MG,-21.148926512528384,-43.51364099878391
dez de maio,PR,-24.678575287070093,-53.915973964668304
dezesseis de novembro,RS,-28.224737142759942,-55.050531492753265
diadema,SP,-23.68976841618049,-46.611740825698575
diamante,PB,-7.426339408401123,-38.26255966265371
diamante d  oeste,PR,-24.943314857410364,-54.101092175597124
diamante d'oeste,PR,-24.942425967558602,-54.10496487728255
diamante do norte,PR,-22.65891497732938,-52.86448993041049
diamante do sul,PR,-25.044255483168506,-52.6808763714682
diamantina,MG,-18.240347942725787,-43.6005078626568
diamantino,MT,-14.37756177724639,-56.455878506374994
dianopolis,TO,-11.623343856226898,-46.82164300348887
dianópolis,TO,-11.646713270763533,-46.82103495873771
dias d avila,BA,-12.612475599128297,-38.2984807484114
dias d'avila,BA,-12.613044186150539,-38.3029333061124
dias d'ávila,BA,-12.613700882290019,-38.298208114612606
dias davila,BA,-12.614199693540423,-38.30458584511909
dias dávila,BA,-12.621896179676414,-38.2937980094494
dilermando de aguiar,RS,-29.70632850351975,-54.20489584070871
diogo de vasconcelos,MG,-20.486371372252332,-43.19857046850785
dionisio,MG,-19.838325582641,-42.770043420185814
dionisio cerqueira,SC,-26.25857360658208,-53.63605672512864
dionísio,MG,-19.83595033660871,-42.73822159146885
dionísio cerqueira,SC,-26.258058622165777,-53.63614388611988
diorama,GO,-16.234017407589523,-51.25809525639148
dirce reis,SP,-20.46622384763958,-50.60686224953498
dirceu arcoverde,PI,-9.341008978542066,-42.43672273874952
divina pastora,SE,-10.678984810637921,-37.15045402325912
divinesia,MG,-20.989666192444066,-43.0037060555219
divino,MG,-20.610108566038743,-42.146371443505956
divino das laranjeiras,MG,-18.862878662368132,-41.516575297356084
divino de sao lourenco,ES,-20.610866500881528,-41.69537459347884
divino de são lourenço,ES,-20.62135952843413,-41.68615023635903
divino espirito santo,MG,-20.851777896404922,-45.60360330554062
divino espírito santo,MG,-19.941057539314855,-44.15084399283917
divinolandia,SP,-21.66140349965002,-46.73688558205658
divinolandia de minas,MG,-18.79697374878173,-42.60537802342426
divinolândia,SP,-21.661425100712965,-46.73517854695164
divinolândia de minas,MG,-18.801133017070867,-42.61426966128523
divinopolis,MG,-20.144553923366622,-44.88919731558964
divinopolis de goias,GO,-13.286501868480421,-46.41504573174715
divinopolis do tocantins,TO,-9.802634548721644,-49.215085064134534
divinésia,MG,-20.989125212511055,-43.01033006726198
divinópolis,MG,-20.142372275908734,-44.88996951789001
divinópolis de goiás,GO,-13.287999966355247,-46.39990338049844
divinópolis do tocantins,TO,-9.798787530901588,-49.215024678375194
divisa alegre,MG,-15.725920378278673,-41.3414846034514
divisa nova,MG,-21.509803394507347,-46.196159335177065
divisopolis,MG,-15.722319687238727,-41.00246183299327
divisópolis,MG,-15.720505759538783,-41.00440606245626
dobrada,SP,-21.518612546651045,-48.392202600489014
dois corregos,SP,-22.368930695216676,-48.38605083828996
dois córregos,SP,-22.36482493873,-48.38700757064011
dois de abril,MG,-16.84127982927232,-40.318720192164804
dois irmaos,RS,-29.587714621878064,-51.0914753308784
